eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,207.143.169.216,10.0.0.8,162,ICMP,0.04978442192077637,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,191.139.255.109,10.0.0.8,162,ICMP,0.05097770690917969,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,134.254.93.37,10.0.0.8,162,ICMP,0.05027627944946289,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,42.56.80.134,10.0.0.8,162,ICMP,0.050595760345458984,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,255.121.199.55,10.0.0.8,162,ICMP,0.04987287521362305,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,138.201.104.109,10.0.0.8,162,ICMP,0.05053544044494629,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,80.186.193.226,10.0.0.8,162,ICMP,0.04968976974487305,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,109.138.1.13,10.0.0.8,162,ICMP,0.04895448684692383,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,190.210.66.142,10.0.0.8,162,ICMP,0.04958629608154297,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,6.29.56.129,10.0.0.8,162,ICMP,0.04929208755493164,0,3240,20,19,0.40179713477819545,0.5982028652218048
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,127.134.231.12,10.0.0.8,162,ICMP,0.04947853088378906,0,3240,20,19,0.2909178501079817,0.7090821498920186
