eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,196.131.140.19,10.0.0.8,174,TCP,0.0486295223236084,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,83.34.17.146,10.0.0.8,174,TCP,0.04872703552246094,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,28.188.171.170,10.0.0.8,174,TCP,0.04969000816345215,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,124.133.29.65,10.0.0.8,174,TCP,0.04872632026672363,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,63.183.216.127,10.0.0.8,174,TCP,0.04783320426940918,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,146.200.71.73,10.0.0.8,174,TCP,0.04814791679382324,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,146.124.177.173,10.0.0.8,174,TCP,0.047962188720703125,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,57.157.177.109,10.0.0.8,174,TCP,0.04915738105773926,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,73.219.85.13,10.0.0.8,174,TCP,0.0481717586517334,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,174.15.174.151,10.0.0.8,174,TCP,0.0484774112701416,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,174.34.216.200,10.0.0.8,174,TCP,0.0480046272277832,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,104.48.198.209,10.0.0.8,174,TCP,0.048664093017578125,0,3654,21,20,0.15905311235605354,0.8409468876439467
